"CallDecisionYearReporting","FundingInstrumentGaLevel1","FundingInstrumentGaReporting","AmountRequested","AmountGranted","DurationRequestedMonth","IsApproved","TeamSize"
2020,"Programmes","Bridge - Discovery",785035,0,48,0,2
2020,"Programmes","Bridge - Discovery",1384440,0,48,0,2
2020,"Programmes","Bridge - Discovery",562827,0,36,0,2
2020,"Programmes","Bridge - Discovery",1698992,0,48,0,3
2020,"Programmes","Bridge - Proof of Concept",129702,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129999,129999,12,1,1
2020,"Programmes","Bridge - Proof of Concept",116000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129520,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129938,129938,12,1,1
2020,"Programmes","Bridge - Proof of Concept",129840,129840,12,1,1
2020,"Programmes","Bridge - Proof of Concept",129669,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129996,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129940,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129560,129560,12,1,1
2020,"Programmes","Bridge - Proof of Concept",125935,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129905,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",96200,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",96048,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129688,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",127920,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,130000,12,1,1
2020,"Programmes","Bridge - Proof of Concept",124953,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129760,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",127017,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",128676,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,130000,12,1,1
2020,"Programmes","Bridge - Proof of Concept",110383,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",128499,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129324,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129966,129966,12,1,1
2020,"Programmes","Bridge - Proof of Concept",129829,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",126540,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129999,129999,12,1,1
2020,"Programmes","Bridge - Proof of Concept",121800,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129183,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",120280,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129612,129612,12,1,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",127383,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129951,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129756,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129600,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",125000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",128600,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,130000,12,1,1
2020,"Programmes","Bridge - Proof of Concept",125066,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129976,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129840,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",120086,120086,12,1,1
2020,"Programmes","Bridge - Proof of Concept",123664,123664,12,1,1
2020,"Programmes","Bridge - Proof of Concept",129504,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129734,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129400,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",123280,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129500,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",91200,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,130000,12,1,1
2020,"Programmes","Bridge - Proof of Concept",129967,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129960,129960,12,1,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,130000,12,1,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",128861,128861,12,1,1
2020,"Programmes","Bridge - Proof of Concept",125899,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129120,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129500,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",100986,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129470,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129732,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129504,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129801,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",115000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",125200,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",128227,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",126540,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,130000,12,1,1
2020,"Programmes","Bridge - Proof of Concept",119476,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",128600,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129846,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129675,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",121240,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129504,129504,12,1,1
2020,"Programmes","Bridge - Proof of Concept",129996,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129440,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,130000,12,1,1
2020,"Programmes","Bridge - Proof of Concept",129801,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129748,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129228,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",98765,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129336,129336,12,1,1
2020,"Programmes","Bridge - Proof of Concept",130000,130000,12,1,1
2020,"Programmes","Bridge - Proof of Concept",108820,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129688,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129999,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129976,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129548,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129996,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,130000,12,1,1
2020,"Programmes","Bridge - Proof of Concept",124586,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,130000,12,1,1
2020,"Programmes","Bridge - Proof of Concept",129696,129696,12,1,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",122496,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",115000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129932,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129760,129760,12,1,1
2020,"Programmes","Bridge - Proof of Concept",129479,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129675,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129548,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",97440,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129976,129976,12,1,1
2020,"Programmes","Bridge - Proof of Concept",108267,0,10,0,1
2020,"Programmes","Bridge - Proof of Concept",86344,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",128819,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",97440,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",128922,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",125101,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",124908,0,9,0,1
2020,"Programmes","Bridge - Proof of Concept",98196,98196,12,1,1
2020,"Programmes","Bridge - Proof of Concept",129600,129600,12,1,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",128400,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",120280,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129990,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129716,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129982,129982,12,1,1
2020,"Programmes","Bridge - Proof of Concept",127196,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129983,129983,12,1,1
2020,"Programmes","Bridge - Proof of Concept",130000,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129760,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129866,0,12,0,1
2020,"Programmes","Bridge - Proof of Concept",129511,129511,12,1,1
2020,"Programmes","Bridge - Proof of Concept",130000,130000,12,1,1
2020,"Programmes","COST (European Cooperation in Science and Technology)",319884,0,48,0,5
2020,"Programmes","COST (European Cooperation in Science and Technology)",319930,319930,48,1,4
2020,"Programmes","COST (European Cooperation in Science and Technology)",239999,0,36,0,1
2020,"Programmes","COST (European Cooperation in Science and Technology)",319572,0,48,0,3
2020,"Programmes","COST (European Cooperation in Science and Technology)",319833,0,48,0,1
2020,"Programmes","COST (European Cooperation in Science and Technology)",309608,0,48,0,2
2020,"Programmes","COST (European Cooperation in Science and Technology)",318917,0,48,0,1
2020,"Programmes","COST (European Cooperation in Science and Technology)",258184,0,48,0,2
2020,"Programmes","COST (European Cooperation in Science and Technology)",189810,189810,36,1,7
2020,"Programmes","COST (European Cooperation in Science and Technology)",239979,239979,36,1,1
2020,"Programmes","COST (European Cooperation in Science and Technology)",226108,0,36,0,1
2020,"Programmes","COST (European Cooperation in Science and Technology)",239999,239999,36,1,2
2020,"Programmes","COST (European Cooperation in Science and Technology)",314740,0,48,0,3
2020,"Programmes","COST (European Cooperation in Science and Technology)",239460,0,36,0,3
2020,"Programmes","COST (European Cooperation in Science and Technology)",234245,234245,36,1,4
2020,"Programmes","COST (European Cooperation in Science and Technology)",184620,184620,36,1,6
2020,"Programmes","COST (European Cooperation in Science and Technology)",239730,239730,36,1,1
2020,"Programmes","COST (European Cooperation in Science and Technology)",239576,0,36,0,2
2020,"Programmes","COST (European Cooperation in Science and Technology)",240000,240000,36,1,2
2020,"Programmes","COST (European Cooperation in Science and Technology)",313833,313833,48,1,1
2020,"Programmes","COST (European Cooperation in Science and Technology)",239834,239834,48,1,2
2020,"Programmes","COST (European Cooperation in Science and Technology)",119953,0,18,0,4
2020,"Programmes","COST (European Cooperation in Science and Technology)",223929,0,36,0,2
2020,"Programmes","COST (European Cooperation in Science and Technology)",237709,237709,36,1,2
2020,"Programmes","COST (European Cooperation in Science and Technology)",242764,242764,48,1,1
2020,"Programmes","COST (European Cooperation in Science and Technology)",318388,318388,48,1,3
2020,"Programmes","COST (European Cooperation in Science and Technology)",239152,0,36,0,3
2020,"Programmes","COST (European Cooperation in Science and Technology)",319909,319909,48,1,5
2020,"Programmes","COST (European Cooperation in Science and Technology)",160000,160000,24,1,2
2020,"Programmes","COST (European Cooperation in Science and Technology)",289984,0,48,0,3
2020,"Programmes","COST (European Cooperation in Science and Technology)",314964,314964,48,1,3
2020,"Programmes","COST (European Cooperation in Science and Technology)",239908,239908,36,1,9
2020,"Programmes","COST (European Cooperation in Science and Technology)",319920,0,48,0,1
2020,"Programmes","COST (European Cooperation in Science and Technology)",319872,0,48,0,4
2020,"Programmes","COST (European Cooperation in Science and Technology)",226622,0,36,0,5
2020,"Programmes","ERA-NET",349740,0,36,0,4
2020,"Programmes","ERA-NET",397460,0,36,0,5
2020,"Programmes","ERA-NET",189638,0,36,0,5
2020,"Programmes","ERA-NET",198960,0,24,0,5
2020,"Programmes","ERA-NET",199950,0,36,0,6
2020,"Programmes","ERA-NET",440449,0,36,0,4
2020,"Programmes","ERA-NET",199830,199830,36,1,4
2020,"Programmes","ERA-NET",215463,0,36,0,6
2020,"Programmes","ERA-NET",210005,210005,36,1,3
2020,"Programmes","ERA-NET",299313,0,36,0,4
2020,"Programmes","ERA-NET",335170,0,36,0,5
2020,"Programmes","ERA-NET",377990,0,36,0,5
2020,"Programmes","ERA-NET",200110,0,36,0,5
2020,"Programmes","ERA-NET",344418,344418,36,1,3
2020,"Programmes","ERA-NET",212992,0,36,0,5
2020,"Programmes","ERA-NET",3e+05,0,36,0,5
2020,"Programmes","ERA-NET",232463,0,36,0,6
2020,"Programmes","ERA-NET",174849,0,36,0,3
2020,"Programmes","ERA-NET",166005,0,36,0,4
2020,"Programmes","ERA-NET",317334,0,36,0,8
2020,"Programmes","ERA-NET",219400,0,36,0,5
2020,"Programmes","ERA-NET",295275,0,36,0,5
2020,"Programmes","ERA-NET",501316,0,36,0,4
2020,"Programmes","ERA-NET",286824,0,24,0,4
2020,"Programmes","ERA-NET",194000,0,36,0,5
2020,"Programmes","ERA-NET",362718,362718,36,1,7
2020,"Programmes","ERA-NET",199964,0,36,0,3
2020,"Programmes","ERA-NET",542680,0,36,0,9
2020,"Programmes","ERA-NET",70920,0,36,0,4
2020,"Programmes","ERA-NET",185000,0,36,0,5
2020,"Programmes","ERA-NET",241766,0,24,0,5
2020,"Programmes","ERA-NET",197418,197418,36,1,3
2020,"Programmes","ERA-NET",999144,0,36,0,10
2020,"Programmes","ERA-NET",491722,491722,36,1,7
2020,"Programmes","ERA-NET",538704,538704,36,1,7
2020,"Programmes","ERA-NET",294012,0,36,0,9
2020,"Programmes","ERA-NET",195770,0,36,0,3
2020,"Programmes","ERA-NET",271300,0,36,0,4
2020,"Programmes","ERA-NET",221540,221540,36,1,4
2020,"Programmes","ERA-NET",246963,0,36,0,6
2020,"Programmes","ERA-NET",376492,376492,36,1,8
2020,"Programmes","ERA-NET",345756,0,36,0,4
2020,"Programmes","ERA-NET",190244,0,36,0,7
2020,"Programmes","ERA-NET",354036,0,36,0,4
2020,"Programmes","ERA-NET",380400,0,36,0,3
2020,"Programmes","ERA-NET",274714,274714,36,1,5
2020,"Programmes","ERA-NET",315921,0,36,0,5
2020,"Programmes","ERA-NET",394992,394992,36,1,4
2020,"Programmes","ERA-NET",395400,395400,36,1,6
2020,"Programmes","ERA-NET",329827,0,36,0,5
2020,"Programmes","ERA-NET",319750,0,36,0,3
2020,"Programmes","ERA-NET",345429,0,36,0,4
2020,"Programmes","ERA-NET",262560,0,36,0,5
2020,"Programmes","ERA-NET",372300,0,36,0,4
2020,"Programmes","ERA-NET",263480,0,36,0,6
2020,"Programmes","ERA-NET",485760,0,36,0,4
2020,"Programmes","ERA-NET",375440,0,36,0,8
2020,"Programmes","ERA-NET",395686,0,36,0,4
2020,"Programmes","ERA-NET",432190,0,36,0,6
2020,"Programmes","ERA-NET",166005,0,36,0,3
2020,"Programmes","ERA-NET",186320,0,36,0,3
2020,"Programmes","ERA-NET",214680,0,24,0,16
2020,"Programmes","ERA-NET",168599,0,36,0,5
2020,"Programmes","ERA-NET",2e+05,2e+05,24,1,4
2020,"Programmes","ERA-NET",199172,0,24,0,3
2020,"Programmes","ERA-NET",431240,431240,36,1,5
2020,"Programmes","ERA-NET",118137,0,36,0,5
2020,"Programmes","ERA-NET",339819,0,36,0,5
2020,"Programmes","ERA-NET",381871,0,36,0,11
2020,"Programmes","ERA-NET",195812,0,36,0,4
2020,"Programmes","ERA-NET",2e+05,0,24,0,3
2020,"Programmes","ERA-NET",433048,433048,36,1,6
2020,"Programmes","ERA-NET",361510,0,36,0,3
2020,"Programmes","ERA-NET",438560,0,36,0,5
2020,"Programmes","ERA-NET",263463,0,36,0,4
2020,"Programmes","ERA-NET",189090,0,24,0,6
2020,"Programmes","ERA-NET",320570,0,36,0,3
2020,"Programmes","ERA-NET",272463,0,36,0,5
2020,"Programmes","ERA-NET",400109,0,36,0,3
2020,"Programmes","ERA-NET",474894,0,36,0,5
2020,"Programmes","ERA-NET",497118,0,36,0,4
2020,"Programmes","ERA-NET",399183,0,36,0,4
2020,"Programmes","ERA-NET",575300,0,36,0,9
2020,"Programmes","ERA-NET",398129,0,36,0,4
2020,"Programmes","ERA-NET",347107,0,36,0,4
2020,"Programmes","ERA-NET",521965,0,36,0,10
2020,"Programmes","ERA-NET",189358,0,36,0,5
2020,"Programmes","ERA-NET",291315,0,36,0,8
2020,"Programmes","ERA-NET",369799,0,36,0,7
2020,"Programmes","ERA-NET",369424,369424,36,1,3
2020,"Programmes","ERA-NET",297112,0,36,0,3
2020,"Programmes","ERA-NET",417650,0,36,0,6
2020,"Programmes","ERA-NET",241475,0,36,0,7
2020,"Programmes","ERA-NET",2e+05,0,36,0,6
2020,"Programmes","ERA-NET",359599,0,36,0,5
2020,"Programmes","ERA-NET",364224,0,36,0,7
2020,"Programmes","ERA-NET",295463,0,36,0,3
2020,"Programmes","ERA-NET",733893,0,36,0,7
2020,"Programmes","ERA-NET",203300,0,36,0,6
2020,"Programmes","ERA-NET",422280,0,36,0,3
2020,"Programmes","ERA-NET",288766,0,36,0,4
2020,"Programmes","ERA-NET",301104,301104,36,1,5
2020,"Programmes","ERA-NET",300106,0,36,0,6
2020,"Programmes","ERA-NET",356734,0,36,0,6
2020,"Programmes","ERA-NET",443166,0,36,0,8
2020,"Programmes","ERA-NET",214297,0,36,0,5
2020,"Programmes","ERA-NET",222948,0,36,0,8
2020,"Programmes","ERA-NET",164355,164355,36,1,6
2020,"Programmes","ERA-NET",263460,0,36,0,7
2020,"Programmes","ERA-NET",213951,0,36,0,6
2020,"Programmes","ERA-NET",418088,0,36,0,5
2020,"Programmes","ERA-NET",208450,0,36,0,4
2020,"Programmes","ERA-NET",192875,192875,36,1,3
2020,"Programmes","ERA-NET",199040,0,24,0,4
2020,"Programmes","ERA-NET",250963,0,36,0,8
2020,"Programmes","ERA-NET",330921,0,36,0,6
2020,"Programmes","ERA-NET",2e+05,0,36,0,6
2020,"Programmes","ERA-NET",522092,0,36,0,8
2020,"Programmes","ERA-NET",525192,0,36,0,9
2020,"Programmes","ERA-NET",257680,0,36,0,6
2020,"Programmes","ERA-NET",204986,204986,36,1,5
2020,"Programmes","ERA-NET",2e+05,0,36,0,5
2020,"Programmes","ERA-NET",300860,300860,36,1,6
2020,"Programmes","ERA-NET",241680,0,36,0,3
2020,"Programmes","ERA-NET",298563,0,36,0,5
2020,"Programmes","ERA-NET",387928,0,36,0,5
2020,"Programmes","ERA-NET",192500,0,36,0,7
2020,"Programmes","ERA-NET",335549,0,36,0,3
2020,"Programmes","ERA-NET",331089,0,36,0,5
2020,"Programmes","ERA-NET",309532,0,36,0,6
2020,"Programmes","ERA-NET",325156,325156,36,1,4
2020,"Programmes","ERA-NET",162411,0,31,0,6
2020,"Programmes","ERA-NET",448789,0,36,0,6
2020,"Programmes","ERA-NET",365034,365034,36,1,5
2020,"Programmes","ERA-NET",324740,0,36,0,6
2020,"Programmes","ERA-NET",542758,542758,36,1,10
2020,"Programmes","ERA-NET",270505,0,36,0,9
2020,"Programmes","ERA-NET",196473,0,36,0,3
2020,"Programmes","ERA-NET",199572,0,36,0,4
2020,"Programmes","ERA-NET",340560,0,24,0,3
2020,"Programmes","ERA-NET",279936,0,36,0,19
2020,"Programmes","ERA-NET",273897,0,36,0,6
2020,"Programmes","ERA-NET",400152,0,36,0,5
2020,"Programmes","ERA-NET",211032,0,36,0,5
2020,"Programmes","ERA-NET",248705,248705,36,1,4
2020,"Programmes","ERA-NET",376298,0,36,0,16
2020,"Programmes","ERA-NET",332930,0,36,0,7
2020,"Programmes","ERA-NET",221902,212580,36,1,3
2020,"Programmes","ERA-NET",211200,0,24,0,5
2020,"Programmes","ERA-NET",450819,0,36,0,3
2020,"Programmes","ERA-NET",306952,306952,36,1,5
2020,"Programmes","ERA-NET",341504,0,36,0,10
2020,"Programmes","ERA-NET",227112,0,36,0,4
2020,"Programmes","ERA-NET",255100,0,36,0,7
2020,"Programmes","ERA-NET",198785,198785,24,1,3
2020,"Programmes","ERA-NET",266960,0,36,0,6
2020,"Programmes","ERA-NET",194376,0,36,0,3
2020,"Programmes","ERA-NET",364660,0,36,0,8
2020,"Programmes","ERA-NET",337741,0,36,0,5
2020,"Programmes","ERA-NET",427990,0,36,0,3
2020,"Programmes","ERA-NET",179418,0,36,0,4
2020,"Programmes","ERA-NET",199920,0,24,0,6
2020,"Programmes","ERA-NET",425269,0,36,0,6
2020,"Programmes","ERA-NET",181267,0,36,0,7
2020,"Programmes","ERA-NET",291727,291727,36,1,6
2020,"Programmes","ERA-NET",294000,0,36,0,4
2020,"Programmes","ERA-NET",406532,0,36,0,6
2020,"Programmes","ERA-NET",417400,0,36,0,7
2020,"Programmes","ERA-NET",317857,0,36,0,3
2020,"Programmes","ERA-NET",465981,0,36,0,8
2020,"Programmes","ERA-NET",359268,0,36,0,4
2020,"Programmes","ERA-NET",306790,306790,36,1,4
2020,"Programmes","ERA-NET",191900,0,36,0,4
2020,"Programmes","ERA-NET",435188,0,36,0,4
2020,"Programmes","ERA-NET",203200,0,36,0,6
2020,"Programmes","ERA-NET",327000,0,36,0,5
2020,"Programmes","ERA-NET",561102,0,36,0,3
2020,"Programmes","Investigator Initiated Clinical Trials (IICT)",2532362,0,38,0,13
2020,"Programmes","Investigator Initiated Clinical Trials (IICT)",2650822,0,48,0,18
2020,"Programmes","Investigator Initiated Clinical Trials (IICT)",1322837,0,51,0,4
